Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200102|A|93998|378|277507|B,Q,N
20200102|AA|491265|500|1120833|B,Q,N
20200102|AAAU|19064|0|28866|Q,N
20200102|AACG|44|0|3326|Q,N
20200102|AADR|120|0|5985|Q
20200102|AAL|1094115|4082|1751901|B,Q,N
20200102|AAN|57980|211|142998|B,Q,N
20200102|AAOI|122623|298|292138|B,Q,N
20200102|AAON|9835|0|23969|Q,N
20200102|AAP|162643|0|245910|B,Q,N
20200102|AAPL|8849044|73057|15714446|B,Q,N
20200102|AAT|17141|10|38234|Q,N
20200102|AAU|40314|0|177178|Q,N
20200102|AAWW|30378|0|63726|B,Q,N
20200102|AAXJ|202726|5100|330585|B,Q,N
20200102|AAXN|135753|0|341677|B,Q,N
20200102|AB|26174|1998|85804|Q,N
20200102|ABB|156044|850|313861|Q,N
20200102|ABBV|637782|7363|1568030|B,Q,N
20200102|ABC|147836|0|225308|B,Q,N
20200102|ABCB|54514|100|67542|B,Q,N
20200102|ABDC|4475|0|5465|Q,N
20200102|ABEO|355362|790|724932|B,Q,N
20200102|ABEV|2464743|4400|3352757|Q,N
20200102|ABG|13971|0|30138|B,Q,N
20200102|ABIO|6625|0|15560|B,Q,N
20200102|ABM|33749|0|94120|Q,N
20200102|ABMD|106924|1|229298|B,Q,N
20200102|ABR|125233|1529|735340|B,Q,N
20200102|ABRpA|58|0|58|Q
20200102|ABRpB|3282|0|3604|Q
20200102|ABRpC|30|0|30|Q
20200102|ABT|628836|442|1334662|B,Q,N
20200102|ABTX|4334|0|15679|Q,N
20200102|ABUS|118023|230|211748|B,Q,N
20200102|AC|364|0|1039|Q,N
20200102|ACA|102767|422|165915|B,Q,N
20200102|ACAD|193905|1700|850917|B,Q,N
20200102|ACB|9152855|54462|16626146|B,Q,N
20200102|ACBI|506|0|6287|Q,N
20200102|ACC|38173|2|81862|B,Q,N
20200102|ACCO|47580|0|141987|B,Q,N
20200102|ACEL|11954|0|17210|Q,N
20200102|ACEL/WS|4700|0|4700|Q
20200102|ACER|7087|2173|15025|B,Q,N
20200102|ACES|2695|0|10512|Q,N
20200102|ACGL|184807|0|356900|B,Q,N
20200102|ACGLO|1624|0|5406|Q,N
20200102|ACGLP|3865|0|16412|Q,N
20200102|ACH|2729|0|20287|Q,N
20200102|ACHC|51071|100|82164|Q,N
20200102|ACHN|1009824|0|1296959|B,Q,N
20200102|ACHV|383608|5500|599800|Q,N
20200102|ACIA|192862|0|289716|Q,N
20200102|ACIO|3819|0|6009|Q,N
20200102|ACIU|30258|0|59468|B,Q,N
20200102|ACIW|19729|0|67393|B,Q,N
20200102|ACLS|9723|807|43903|B,Q,N
20200102|ACM|31257|100|155092|B,Q,N
20200102|ACMR|32021|0|68485|B,Q,N
20200102|ACN|183227|590|674972|B,Q,N
20200102|ACNB|644|0|3539|Q,N
20200102|ACOR|580735|10460|1229897|B,Q,N
20200102|ACP|39499|300|148607|B,Q,N
20200102|ACRE|16346|32|91876|Q,N
20200102|ACRS|95835|214|288702|Q,N
20200102|ACRX|243718|150|378196|B,Q,N
20200102|ACSG|1199|0|1199|N
20200102|ACSI|5406|0|6887|Q,N
20200102|ACST|860410|26841|1708870|B,Q,N
20200102|ACT|823|0|2008|Q,N
20200102|ACTG|9903|0|27756|Q,N
20200102|ACTT|600|0|200600|Q,N
20200102|ACU|672|0|1142|Q,N
20200102|ACV|18043|100|42075|Q,N
20200102|ACWF|2022|0|5836|Q,N
20200102|ACWI|393800|10130|691515|Q,N
20200102|ACWV|68065|0|233134|Q,N
20200102|ACWX|319687|0|916654|Q,N
20200102|ACY|2707|0|7566|B,Q,N
20200102|ADAP|101130|0|150294|Q,N
20200102|ADBE|146409|817|439043|B,Q,N
20200102|ADC|40265|0|135921|B,Q,N
20200102|ADES|44831|385|85630|Q,N
20200102|ADI|95028|300|236456|B,Q,N
20200102|ADIL|22715|0|48354|Q,N
20200102|ADM|287752|900|584555|B,Q,N
20200102|ADMA|154208|1000|337314|B,Q,N
20200102|ADME|1304|0|3974|Q,N
20200102|ADMP|250790|3672|548367|Q,N
20200102|ADMS|309014|3334|611974|B,Q,N
20200102|ADNT|396532|200|589761|B,Q,N
20200102|ADP|169425|0|354361|B,Q,N
20200102|ADPT|65537|400|171484|Q,N
20200102|ADRA|999|0|3037|Q,N
20200102|ADRD|55|0|599|Q,N
20200102|ADRE|15211|0|22626|Q,N
20200102|ADRO|139621|0|323598|B,Q,N
20200102|ADS|58841|100|121989|B,Q,N
20200102|ADSK|105709|1108|480436|B,Q,N
20200102|ADSW|100476|0|120754|Q,N
20200102|ADT|403349|2567|619953|B,Q,N
20200102|ADTN|23967|371|51210|Q,N
20200102|ADUS|11089|0|30493|Q,N
20200102|ADVM|104564|0|247461|Q,N
20200102|ADX|109819|154|236567|Q,N
20200102|ADXS|5198532|41397|10698116|Q,N
20200102|AE|4105|0|7375|B,Q,N
20200102|AEB|2348|1437|11949|Q,N
20200102|AEE|80305|1164|181720|Q,N
20200102|AEF|11253|0|24044|B,Q,N
20200102|AEFC|27719|3542|81552|B,Q,N
20200102|AEG|270564|0|385592|Q,N
20200102|AEGN|4581|0|8721|Q,N
20200102|AEHR|11760|0|41919|Q,N
20200102|AEIS|14926|0|34415|Q,N
20200102|AEL|28004|1031|105896|Q,N
20200102|AELpA|7856|500|24023|Q,N
20200102|AEM|129497|1515|265146|B,Q,N
20200102|AEMD|1147467|16799|1939287|Q,N
20200102|AEO|790744|700|1500267|B,Q,N
20200102|AEP|137891|100|294521|B,Q,N
20200102|AEPpB|1012|0|1115|Q
20200102|AER|34548|0|94031|B,Q,N
20200102|AERI|99347|200|227886|B,Q,N
20200102|AES|358209|0|655145|B,Q,N
20200102|AESE|8811|0|19940|Q,N
20200102|AESR|18|0|18|N
20200102|AEY|8350|0|30119|Q,N
20200102|AEYE|5627|0|6645|Q,N
20200102|AEZS|39447|0|101049|Q,N
20200102|AFB|5821|0|15789|Q
20200102|AFC|6195|0|12704|Q,N
20200102|AFG|100240|0|141381|Q,N
20200102|AFGB|3762|0|13800|Q,N
20200102|AFGC|99806|1034|213095|Q,N
20200102|AFGH|955|0|4224|Q,N
20200102|AFH|15551|0|59597|Q,N
20200102|AFI|11159|0|22897|Q,N
20200102|AFIN|189091|3118|296361|B,Q,N
20200102|AFINP|63441|400|120493|B,Q,N
20200102|AFK|10508|0|17674|B,Q,N
20200102|AFL|304715|160|472959|B,Q,N
20200102|AFLG|1|0|1|N
20200102|AFMD|25192|0|218803|B,Q,N
20200102|AFT|9361|300|21470|Q,N
20200102|AFTY|4335|0|11741|B,Q,N
20200102|AFYA|10724|0|21401|B,Q,N
20200102|AG|799476|8756|1520183|B,Q,N
20200102|AGCO|47168|0|71241|Q,N
20200102|AGD|16564|0|35507|Q,N
20200102|AGE|64313|1200|107612|B,Q,N
20200102|AGEN|121982|0|199732|Q,N
20200102|AGFS|25308|0|37969|Q,N
20200102|AGFSW|301|0|301|Q
20200102|AGG|1363696|59|3303979|B,Q,N
20200102|AGGE|34|0|44|Q
20200102|AGGY|69300|0|137287|Q,N
20200102|AGI|378536|0|722204|B,Q,N
20200102|AGIO|49644|0|133374|B,Q,N
20200102|AGLE|8174|0|16828|B,Q,N
20200102|AGM|4999|0|6990|Q,N
20200102|AGMH|1072|0|2112|B,Q,N
20200102|AGMpA|100|0|100|Q
20200102|AGMpD|400|100|9300|Q
20200102|AGN|84673|886|381153|B,Q,N
20200102|AGNC|459525|5100|1103972|B,Q,N
20200102|AGNCM|686|0|7661|Q
20200102|AGNCN|4704|500|6297|Q,N
20200102|AGNCO|17322|1400|36166|Q,N
20200102|AGND|258|0|463|Q
20200102|AGO|15943|396|58188|Q,N
20200102|AGOpB|725|0|778|Q,N
20200102|AGOpE|4974|2026|10880|Q,N
20200102|AGOpF|468|0|949|Q
20200102|AGQ|39809|5000|121763|Q,N
20200102|AGR|74244|400|100336|Q,N
20200102|AGRO|16048|0|69173|Q,N
20200102|AGRX|2072146|36476|4140626|B,Q,N
20200102|AGS|26241|400|73301|Q,N
20200102|AGT|540|0|2303|Q
20200102|AGTC|68128|0|136713|Q,N
20200102|AGX|5972|0|19890|B,Q,N
20200102|AGYS|2845|0|13056|B,Q,N
20200102|AGZ|6767|0|18013|Q,N
20200102|AGZD|34310|0|38513|Q,N
20200102|AHC|4497|0|27451|Q,N
20200102|AHCO|5774|0|7741|Q,N
20200102|AHH|20880|0|37399|Q,N
20200102|AHHpA|30|0|30|N
20200102|AHLpC|4035|784|5456|Q,N
20200102|AHLpD|3741|0|13658|Q,N
20200102|AHLpE|2406|1100|18414|Q,N
20200102|AHPI|1026|0|3396|Q,N
20200102|AHT|68249|0|169414|Q,N
20200102|AHTpD|74|0|242|Q
20200102|AHTpF|7347|225|13754|Q,N
20200102|AHTpG|1569|0|3342|Q,N
20200102|AHTpH|4598|0|5551|Q,N
20200102|AHTpI|5176|0|9918|Q,N
20200102|AI|93677|100|261378|Q,N
20200102|AIA|18149|0|133605|Q,N
20200102|AIC|290|0|1392|Q,N
20200102|AIEQ|4457|0|22160|Q,N
20200102|AIF|58194|800|82354|Q,N
20200102|AIG|247434|1516|684276|B,Q,N
20200102|AIG/WS|19277|0|36553|Q,N
20200102|AIGpA|7487|0|19725|Q
20200102|AIH|17700|0|31977|B,Q,N
20200102|AIHS|91084|400|181990|Q,N
20200102|AIIQ|626|0|707|Q,N
20200102|AIM|634664|1041|1314318|Q,N
20200102|AIMC|35515|0|150519|Q,N
20200102|AIMT|194733|1237|431444|B,Q,N
20200102|AIN|9687|0|31656|Q,N
20200102|AINC|1430|0|1686|Q
20200102|AINV|124153|211|187165|B,Q,N
20200102|AIO|20938|0|37769|Q,N
20200102|AIQ|3514|0|11571|Q,N
20200102|AIR|13020|0|48150|B,Q,N
20200102|AIRG|6121|0|14146|Q,N
20200102|AIRI|109863|3593|213368|B,Q,N
20200102|AIRR|36|0|1740|Q
20200102|AIRTP|1101|0|5105|Q,N
20200102|AIT|10099|0|38935|Q,N
20200102|AIV|124760|0|195334|B,Q,N
20200102|AIZ|44231|0|65306|B,Q,N
20200102|AIZP|117|0|277|Q,N
